yyyy/mmdd(or -ddd)/hh.h):2000/ 101/18.0LT  geog Lat/Long/Alt=-25.0/ 125.0/ 300.0

NeQuick is used for topside Ne profile
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
Shubin2015model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2= 789283.6   NmF1=      0.0   NmE=  71168.4
Peak Heights/km:     hmF2=   319.75   hmF1=     0.00   hmE=   110.00

Solar Zenith Angle/degree                              79.7
Dip (Magnetic Inclination)/degree                     -58.20
Modip (Modified Dip)/degree                           -46.86
Solar Sunspot Number (12-months running mean) Rz12    112.1           
Ionospheric-Effective Solar Index IG12                126.4           
Solar radio flux F10.7 (daily)                        125.6           
Solar radio flux F10.7 (81-day average)               158.6           

TEC [1.E16 m-2] is obtained by numerical integration in 1km steps
  from 50 to 2000.0 km. t is the percentage of TEC above the F peak.

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
 370.0  697847  0.884  1255  1255  1442 980  20   0   0   0   0  -1  23.4  72
 375.0  682259  0.864  1257  1257  1454 979  20   0   0   0   0  -1  23.4  72
 380.0  666140  0.844  1258  1258  1467 979  21   1   0   0   0  -1  23.4  72
 385.0  649617  0.823  1259  1259  1479 978  21   1   0   0   0  -1  23.4  72
 390.0  632812  0.802  1261  1261  1492 978  21   1   0   0   0  -1  23.4  72
 395.0  615831  0.780  1262  1262  1505 978  22   1   0   0   0  -1  23.4  72
 400.0  598770  0.759  1263  1263  1518 977  22   1   0   0   0  -1  23.4  72
 405.0  581714  0.737  1264  1264  1530 977  22   1   0   0   0  -1  23.4  72
 410.0  564739  0.716  1265  1265  1543 977  23   1   0   0   0  -1  23.4  72
 415.0  547910  0.694  1266  1266  1556 976  23   1   0   0   0  -1  23.4  72
 420.0  531284  0.673  1267  1267  1569 976  23   1   0   0   0  -1  23.4  72
 425.0  514907  0.652  1267  1267  1581 975  24   1   0   0   0  -1  23.4  72
 430.0  498821  0.632  1268  1268  1594 975  24   1   0   0   0  -1  23.4  72
 435.0  483059  0.612  1269  1269  1607 974  25   1   0   0   0  -1  23.4  72
 440.0  467648  0.592  1269  1269  1620 974  25   1   0   0   0  -1  23.4  72
 445.0  452608  0.573  1270  1270  1632 973  25   1   0   0   0  -1  23.4  72
 450.0  437958  0.555  1270  1270  1645 973  26   1   0   0   0  -1  23.4  72
 455.0  423709  0.537  1271  1271  1658 972  26   1   0   0   0  -1  23.4  72
 460.0  409869  0.519  1271  1271  1671 972  27   1   0   0   0  -1  23.4  72
 465.0  396443  0.502  1272  1272  1683 971  27   1   0   0   0  -1  23.4  72
 470.0  383433  0.486  1272  1279  1696 971  27   2   0   0   0  -1  23.4  72
 475.0  370839  0.470  1273  1293  1709 970  28   2   0   0   0  -1  23.4  72
 480.0  358658  0.454  1273  1307  1722 970  28   2   0   0   0  -1  23.4  72
 485.0  346885  0.439  1273  1321  1734 969  29   2   0   0   0  -1  23.4  72
 490.0  335514  0.425  1274  1335  1747 969  29   2   0   0   0  -1  23.4  72
 495.0  324539  0.411  1274  1348  1760 968  30   2   0   0   0  -1  23.4  72
 500.0  313951  0.398  1274  1362  1773 967  30   2   0   0   0  -1  23.4  72
 505.0  303741  0.385  1274  1376  1786 967  31   2   0   0   0  -1  23.4  72
 510.0  293900  0.372  1275  1390  1798 966  31   2   0   0   0  -1  23.4  72
 515.0  284417  0.360  1275  1404  1811 965  32   3   0   0   0  -1  23.4  72
 520.0  275282  0.349  1275  1418  1824 965  32   3   0   0   0  -1  23.4  72
 525.0  266485  0.338  1275  1432  1837 964  33   3   0   0   0  -1  23.4  72
 530.0  258014  0.327  1275  1446  1851 963  33   3   0   0   0  -1  23.4  72
 535.0  249858  0.317  1276  1460  1865 963  34   3   0   0   0  -1  23.4  72
 540.0  242007  0.307  1276  1474  1879 962  34   3   1   0   0  -1  23.4  72
 545.0  234451  0.297  1276  1487  1894 961  35   4   1   0   0  -1  23.4  72
 550.0  227177  0.288  1276  1501  1910 960  35   4   1   0   0  -1  23.4  72
 555.0  220177  0.279  1276  1515  1926 960  36   4   1   0   0  -1  23.4  72
 560.0  213440  0.270  1276  1529  1944 959  36   4   1   0   0  -1  23.4  72
 565.0  206955  0.262  1276  1543  1962 958  37   4   1   0   0  -1  23.4  72
 570.0  200714  0.254  1277  1557  1980 957  37   5   1   0   0  -1  23.4  72
 575.0  194706  0.247  1277  1571  1999 956  38   5   1   0   0  -1  23.4  72
 580.0  188922  0.239  1277  1585  2018 956  39   5   1   0   0  -1  23.4  72
 585.0  183354  0.232  1277  1599  2038 955  39   5   1   0   0  -1  23.4  72
 590.0  177993  0.226  1277  1613  2057 954  40   6   1   0   0  -1  23.4  72
 595.0  172830  0.219  1277  1627  2076 953  40   6   1   0   0  -1  23.4  72
 600.0  167858  0.213  1277  1640  2096 952  41   6   1   0   0  -1  23.4  72
 605.0  163069  0.207  1277  1654  2116 951  41   6   1   0   0  -1  23.4  72
 610.0  158456  0.201  1277  1668  2135 950  42   7   1   0   0  -1  23.4  72
 615.0  154010  0.195  1277  1682  2155 949  43   7   1   0   0  -1  23.4  72
 620.0  149726  0.190  1277  1696  2174 948  43   7   1   0   0  -1  23.4  72
 625.0  145597  0.184  1277  1710  2194 947  44   8   1   0   0  -1  23.4  72
 630.0  141617  0.179  1277  1724  2213 946  44   8   1   0   0  -1  23.4  72
 635.0  137779  0.175  1277  1738  2233 945  45   8   1   0   0  -1  23.4  72
 640.0  134077  0.170  1277  1752  2252 944  46   9   1   0   0  -1  23.4  72
 645.0  130507  0.165  1277  1766  2272 943  46   9   1   0   0  -1  23.4  72
 650.0  127062  0.161  1278  1779  2292 942  47  10   1   0   0  -1  23.4  72
 655.0  123738  0.157  1278  1793  2311 941  48  10   1   0   0  -1  23.4  72
 660.0  120530  0.153  1278  1807  2331 940  48  11   1   0   0  -1  23.4  72
 665.0  117432  0.149  1278  1821  2350 939  49  11   2   0   0  -1  23.4  72
 670.0  114441  0.145  1278  1835  2370 937  50  11   2   0   0  -1  23.4  72
 675.0  111553  0.141  1278  1849  2389 936  50  12   2   0   0  -1  23.4  72
 680.0  108762  0.138  1278  1863  2409 935  51  13   2   0   0  -1  23.4  72
 685.0  106066  0.134  1278  1877  2429 933  52  13   2   0   0  -1  23.4  72
 690.0  103461  0.131  1278  1891  2448 932  52  14   2   0   0  -1  23.4  72
 695.0  100942  0.128  1278  1905  2468 931  53  14   2   0   0  -1  23.4  72
 700.0   98506  0.125  1278  1919  2487 929  54  15   2   0   0  -1  23.4  72
 705.0   96151  0.122  1278  1932  2507 928  54  16   2   0   0  -1  23.4  72
 710.0   93873  0.119  1278  1946  2526 927  55  16   2   0   0  -1  23.4  72
 715.0   91668  0.116  1278  1960  2546 925  56  17   2   0   0  -1  23.4  72
 720.0   89535  0.113  1278  1974  2566 924  56  18   2   0   0  -1  23.4  72
 725.0   87470  0.111  1278  1988  2585 922  57  19   3   0   0  -1  23.4  72
 730.0   85471  0.108  1278  2002  2605 921  57  19   3   0   0  -1  23.4  72
 735.0   83535  0.106  1278  2016  2624 919  58  20   3   0   0  -1  23.4  72
 740.0   81660  0.103  1278  2030  2644 918  58  21   3   0   0  -1  23.4  72
 745.0   79843  0.101  1278  2044  2663 916  59  22   3   0   0  -1  23.4  72
 750.0   78083  0.099  1278  2058  2683 915  59  23   3   0   0  -1  23.4  72
