yyyy/mmdd(or -ddd)/hh.h):2000/ 101/ 0.0LT  geog Lat/Long/Alt=-25.0/ 125.0/ 300.0

IRIcor2 is used for topside Ne profile
URSI maps are used for the F2 peak density (NmF2)
foF2 STORM model is turned on 
Shubin2015model is used for F2 peak height (hmF2)
ABT-2009 option is used for the bottomside thickness parameter B0
Scotto-97 no L   option is used for the F1 occurrence probability
foE auroral storm model is turned off
IRI-1990   option is used for D-region
TBT-2012 with solar dependence is used for the electron temperature
Tru-2021 option is used for the ion temperature
RBV10+TBT15 option is used for ion composition
CGM coordinates not computed
auroral boundaries not computed

Peak Densities/cm-3: NmF2= 647027.2   NmF1=      0.0   NmE=   3591.0
Peak Heights/km:     hmF2=   339.66   hmF1=     0.00   hmE=   110.00

Solar Zenith Angle/degree                             132.0
Dip (Magnetic Inclination)/degree                     -58.20
Modip (Modified Dip)/degree                           -46.86
Solar Sunspot Number (12-months running mean) Rz12    112.1           
Ionospheric-Effective Solar Index IG12                126.4           
Solar radio flux F10.7 (daily)                        125.6           
Solar radio flux F10.7 (81-day average)               158.6           

TEC [1.E16 m-2] is obtained by numerical integration in 1km steps
  from 50 to 2000.0 km. t is the percentage of TEC above the F peak.

-
   H   ELECTRON DENSITY   TEMPERATURES      ION PERCENTAGES[%]*10    1E16m-2
   km  Ne/cm-3 Ne/NmF2 Tn/K  Ti/K  Te/K  O+  N+  H+ He+ O2+ NO+ Clust TEC t/%
  90.0     478  0.001   195   195   195   0   0   0   0   4 996  -1  16.2  74
  95.0    2093  0.003   190   190   190   0   0   0   0  21 979  -1  16.2  74
 100.0    3345  0.005   189   189   189   0   0   0   0  42 958  -1  16.2  74
 105.0    3583  0.006   198   198   198   0   0   0   0  55 945  -1  16.2  74
 110.0    3591  0.006   223   223   223   0   0   0   0  63 937  -1  16.2  74
 115.0    2941  0.005   276   276   276   0   0   0   0  56 944  -1  16.2  74
 120.0    1931  0.003   363   363   363   0   0   0   0  36 964  -1  16.2  74
 125.0    1242  0.002   457   457   457   0   0   0   0  23 977  -1  16.2  74
 130.0     884  0.001   534   534   534   0   0   0   0  16 983  -1  16.2  74
 135.0     739  0.001   599   599   599   0   0   0   0  14 985  -1  16.2  74
 140.0     732  0.001   655   655   655   1   0   0   0  15 984  -1  16.2  74
 145.0     839  0.001   703   703   703   1   0   0   0  18 981  -1  16.2  74
 150.0    1062  0.002   744   744   749   2   0   0   0  24 975  -1  16.2  74
 155.0    1406  0.002   780   780   788   3   0   0   0  30 967  -1  16.2  74
 160.0    1861  0.003   810   810   815   5   0   0   0  36 959  -1  16.2  74
 165.0    2404  0.004   836   836   836   8   0   0   0  43 948  -1  16.2  74
 170.0    3069  0.005   858   858   858  14   0   0   0  52 934  -1  16.2  74
 175.0    3979  0.006   877   877   877  22   0   0   0  63 914  -1  16.2  74
 180.0    5076  0.008   893   893   893  35   0   0   0  76 889  -1  16.2  74
 185.0    6483  0.010   907   907   907  54   0   0   0  90 855  -1  16.2  74
 190.0    8290  0.013   919   919   919  82   0   0   0 106 811  -1  16.2  74
 195.0   10617  0.016   929   929   929 122   0   0   0 121 755  -1  16.2  74
 200.0   13622  0.021   938   938   938 178   0   0   0 135 685  -1  16.2  74
 205.0   17512  0.027   946   946   952 251   1   0   0 142 604  -1  16.2  74
 210.0   22569  0.035   952   952   966 340   1   0   0 143 514  -1  16.2  74
 215.0   29171  0.045   958   958   980 443   1   0   0 134 420  -1  16.2  74
 220.0   37827  0.058   963   963   994 551   1   0   0 117 328  -1  16.2  74
 225.0   48700  0.075   967   967  1009 652   1   0   0  97 247  -1  16.2  74
 230.0   61911  0.096   970   970  1023 739   1   0   0  75 181  -1  16.2  74
 235.0   77724  0.120   973   973  1037 809   1   0   0  57 130  -1  16.2  74
 240.0   96370  0.149   976   976  1051 861   1   0   0  41  93  -1  16.2  74
 245.0  118026  0.182   978   978  1066 900   1   0   0  30  66  -1  16.2  74
 250.0  142794  0.221   980   980  1080 928   1   0   0  21  47  -1  16.2  74
 255.0  170681  0.264   982   982  1094 948   1   0   0  15  34  -1  16.2  74
 260.0  201583  0.312   983   983  1108 962   1   0   0  11  24  -1  16.2  74
 265.0  235269  0.364   984   984  1122 972   1   0   0   8  17  -1  16.2  74
 270.0  271374  0.419   985   985  1137 979   1   0   0   6  13  -1  16.2  74
 275.0  309398  0.478   986   986  1151 984   1   0   0   4   9  -1  16.2  74
 280.0  348716  0.539   987   987  1165 988   1   0   0   3   7  -1  16.2  74
 285.0  388590  0.601   988   988  1179 991   1   0   0   2   5  -1  16.2  74
 290.0  428200  0.662   988   988  1194 993   1   0   0   2   4  -1  16.2  74
 295.0  466673  0.721   989   989  1208 994   1   0   0   1   3  -1  16.2  74
 300.0  503125  0.778   989   989  1222 987  12   1   0   0   0  -1  16.2  74
 305.0  536708  0.829   990   990  1236 986  13   1   0   0   0  -1  16.2  74
 310.0  566651  0.876   990   990  1251 986  13   1   0   0   0  -1  16.2  74
 315.0  592305  0.915   990   990  1265 985  13   1   0   0   0  -1  16.2  74
 320.0  613184  0.948   991   991  1279 985  14   1   0   0   0  -1  16.2  74
 325.0  629004  0.972   991   991  1293 985  14   1   0   0   0  -1  16.2  74
 330.0  639705  0.989   991   991  1307 984  14   1   0   0   0  -1  16.2  74
 335.0  645505  0.998   991   991  1321 984  15   1   0   0   0  -1  16.2  74
 340.0  642386  0.993   991   992  1333 983  15   1   0   0   0  -1  16.2  74
 345.0  641523  0.991   991   994  1344 983  15   2   0   0   0  -1  16.2  74
 350.0  639338  0.988   991   995  1350 982  16   2   0   0   0  -1  16.2  74
 355.0  635861  0.983   992   995  1352 982  16   2   0   0   0  -1  16.2  74
 360.0  631140  0.975   992   995  1350 981  17   2   0   0   0  -1  16.2  74
 365.0  625224  0.966   992   995  1346 981  17   2   0   0   0  -1  16.2  74
 370.0  618177  0.955   992   994  1341 980  18   2   0   0   0  -1  16.2  74
 375.0  610067  0.943   992   994  1335 979  18   2   0   0   0  -1  16.2  74
 380.0  600969  0.929   992   993  1329 979  18   2   0   0   0  -1  16.2  74
 385.0  590962  0.913   992   993  1323 978  19   3   0   0   0  -1  16.2  74
 390.0  580131  0.897   992   992  1317 978  19   3   0   0   0  -1  16.2  74
 395.0  568565  0.879   992   992  1312 977  20   3   0   0   0  -1  16.2  74
 400.0  556351  0.860   992   992  1306 976  20   3   0   0   0  -1  16.2  74
 405.0  543579  0.840   992   992  1300 976  21   3   0   0   0  -1  16.2  74
 410.0  530340  0.820   992   992  1294 975  21   4   0   0   0  -1  16.2  74
 415.0  516719  0.799   992   992  1288 974  22   4   0   0   0  -1  16.2  74
 420.0  502804  0.777   992   992  1282 973  22   4   0   0   0  -1  16.2  74
 425.0  488673  0.755   992   992  1276 972  23   4   0   0   0  -1  16.2  74
 430.0  474409  0.733   992   992  1270 972  23   4   0   0   0  -1  16.2  74
 435.0  460081  0.711   992   992  1265 971  24   5   0   0   0  -1  16.2  74
 440.0  445758  0.689   992   992  1259 970  25   5   0   0   0  -1  16.2  74
 445.0  431503  0.667   992   994  1253 969  25   5   1   0   0  -1  16.2  74
 450.0  417373  0.645   992   996  1247 968  26   6   1   0   0  -1  16.2  74
 455.0  403419  0.623   992   998  1241 967  26   6   1   0   0  -1  16.2  74
 460.0  389684  0.602   992  1000  1235 966  27   6   1   0   0  -1  16.2  74
 465.0  376210  0.581   992  1001  1229 965  28   7   1   0   0  -1  16.2  74
 470.0  363028  0.561   992  1003  1224 964  28   7   1   0   0  -1  16.2  74
 475.0  350169  0.541   992  1005  1218 963  29   8   1   0   0  -1  16.2  74
 480.0  337655  0.522   992  1007  1212 961  30   8   1   0   0  -1  16.2  74
 485.0  325505  0.503   992  1009  1206 960  30   9   1   0   0  -1  16.2  74
 490.0  313730  0.485   992  1011  1200 959  31   9   1   0   0  -1  16.2  74
 495.0  302345  0.467   992  1013  1194 958  32  10   1   0   0  -1  16.2  74
 500.0  291353  0.450   992  1014  1189 956  33  10   1   0   0  -1  16.2  74
 505.0  280758  0.434   992  1016  1183 955  33  11   1   0   0  -1  16.2  74
 510.0  270559  0.418   992  1018  1177 953  34  12   1   0   0  -1  16.2  74
 515.0  260756  0.403   992  1020  1172 952  35  12   1   0   0  -1  16.2  74
 520.0  251342  0.388   992  1022  1167 950  36  13   1   0   0  -1  16.2  74
 525.0  242310  0.374   992  1024  1162 949  36  14   1   0   0  -1  16.2  74
 530.0  232084  0.359   992  1026  1158 947  37  15   1   0   0  -1  16.2  74
 535.0  222181  0.343   992  1028  1155 946  38  15   1   0   0  -1  16.2  74
 540.0  212763  0.329   992  1029  1153 944  39  16   1   0   0  -1  16.2  74
 545.0  203809  0.315   992  1031  1153 942  39  17   1   0   0  -1  16.2  74
 550.0  195299  0.302   992  1033  1155 941  40  18   1   0   0  -1  16.2  74
 555.0  187213  0.289   992  1035  1160 939  41  19   1   0   0  -1  16.2  74
 560.0  179534  0.277   992  1037  1166 938  41  20   1   0   0  -1  16.2  74
 565.0  172242  0.266   992  1039  1175 936  42  21   1   0   0  -1  16.2  74
 570.0  165318  0.256   992  1041  1185 934  42  22   2   0   0  -1  16.2  74
 575.0  158745  0.245   992  1044  1196 933  43  23   2   0   0  -1  16.2  74
 580.0  152504  0.236   992  1046  1207 931  44  24   2   0   0  -1  16.2  74
 585.0  146580  0.227   992  1050  1219 929  44  25   2   0   0  -1  16.2  74
 590.0  140956  0.218   992  1053  1231 928  45  26   2   0   0  -1  16.2  74
 595.0  135616  0.210   992  1058  1243 926  45  27   2   0   0  -1  16.2  74
 600.0  130545  0.202   992  1064  1256 924  46  28   2   0   0  -1  16.2  74
 605.0  125730  0.194   992  1070  1268 923  46  29   2   0   0  -1  16.2  74
 610.0  121156  0.187   992  1078  1281 921  47  30   2   0   0  -1  16.2  74
 615.0  116810  0.181   992  1086  1293 919  47  31   2   0   0  -1  16.2  74
 620.0  112679  0.174   992  1095  1306 917  48  33   2   0   0  -1  16.2  74
 625.0  108752  0.168   992  1105  1319 916  48  34   2   0   0  -1  16.2  74
 630.0  105016  0.162   992  1115  1331 914  49  35   2   0   0  -1  16.2  74
 635.0  101462  0.157   992  1125  1344 912  49  37   2   0   0  -1  16.2  74
 640.0   98078  0.152   992  1135  1356 910  50  38   3   0   0  -1  16.2  74
 645.0   94854  0.147   992  1145  1369 908  50  39   3   0   0  -1  16.2  74
 650.0   91782  0.142   992  1156  1382 905  51  41   3   0   0  -1  16.2  74
 655.0   88853  0.137   992  1166  1394 903  51  43   3   0   0  -1  16.2  74
 660.0   86056  0.133   992  1176  1407 901  52  44   3   0   0  -1  16.2  74
 665.0   83386  0.129   992  1187  1419 899  53  46   3   0   0  -1  16.2  74
 670.0   80833  0.125   992  1197  1432 896  53  48   3   0   0  -1  16.2  74
 675.0   78391  0.121   992  1208  1444 894  54  50   3   0   0  -1  16.2  74
 680.0   76052  0.118   992  1218  1457 891  54  51   3   0   0  -1  16.2  74
 685.0   73809  0.114   992  1228  1470 889  55  53   3   0   0  -1  16.2  74
 690.0   71656  0.111   992  1239  1482 886  55  56   4   0   0  -1  16.2  74
 695.0   69587  0.108   992  1249  1495 883  56  58   4   0   0  -1  16.2  74
 700.0   67596  0.104   992  1259  1507 880  56  60   4   0   0  -1  16.2  74
 705.0   65677  0.102   992  1270  1520 877  57  62   4   0   0  -1  16.2  74
 710.0   63824  0.099   992  1280  1533 874  57  65   4   0   0  -1  16.2  74
 715.0   62033  0.096   992  1291  1545 870  58  67   4   0   0  -1  16.2  74
 720.0   60300  0.093   992  1301  1558 867  59  70   4   0   0  -1  16.2  74
 725.0   58619  0.091   992  1311  1570 863  59  73   4   0   0  -1  16.2  74
 730.0   56987  0.088   992  1322  1583 859  60  76   5   0   0  -1  16.2  74
 735.0   55402  0.086   992  1332  1595 855  60  80   5   0   0  -1  16.2  74
 740.0   53859  0.083   992  1343  1608 851  61  83   5   0   0  -1  16.2  74
 745.0   52357  0.081   992  1353  1620 846  62  87   5   0   0  -1  16.2  74
